Subject,Number,Section,Quad,Title / Comment,Credits,Meeting Time,Days,Instructor(s),Fees,Attributes
SOC,228,0,A,Sociology of Sexuality,2,12:55 PM - 2:05 PM,M W F,Reynolds\ Amy M.,,
SOC,238,0,B,Contemporary Social Concerns,2,2:15 PM - 3:25 PM,M W F,Allen\ Henry L.,,
SOC,355,0,,Social Class & Inequality,4,8:30 AM - 10:20 AM,T R,Kim\ Henry H.,,
SOC,364,0,,Urban Sociology,4,11:15 AM - 1:05 PM,T R,Miller\ Brian J.,,
SOC,376,0,,Sociological Theory,4,1:15 PM - 3:05 PM,T R,Kim\ Henry H.,,
SOC,450,0,A,Males\ Masculinity & Violence,2,2:15 PM - 3:25 PM,M W F,Allen\ Henry L.,,
SOC,482,0,,Social Research,4,8:30 AM - 10:20 AM,T R,Miller\ Brian J.,,
SOC,492,0,,Thesis Research,4,1:15 PM - 3:05 PM,T R,Reynolds\ Amy M.,,
SOC,494,0,,Senior Capstone,4,TBA,,STAFF,,
SOC,495,0,,Independent Study,1 TO 4,TBA,,STAFF,,
SOC,496,0,,Internship in Sociology,4 OR 8,TBA,,STAFF,,
SPAN,102,1,,Elementary Spanish,4,11:35 AM - 12:45 PM,M W F,Barlar\ Sharenda H.,,COMP
SPAN,102,2,,Elementary Spanish,4,2:15 PM - 3:25 PM,M W F,Barlar\ Sharenda H.,,COMP
SPAN,103,1,,Accel Elem Spanish,4,8:00 AM - 9:10 AM,M W F,Toly\ Rebecca A.,,COMP
SPAN,103,2,,Accel Elem Spanish,4,12:55 PM - 2:05 PM,M W F,Townsend\ Tamara,,COMP
SPAN,201,1,,Intermediate Spanish,4,8:00 AM - 9:10 AM,M W F,Gates\ Stephanie R.,,COMP
SPAN,201,2,,Intermediate Spanish,4,9:20 AM - 10:30 AM,M W F,Toly\ Rebecca A.,,COMP
SPAN,201,3,,Intermediate Spanish,4,11:35 AM - 12:45 PM,M W F,Gates\ Stephanie R.,,COMP
SPAN,201,4,,Intermediate Spanish,4,11:35 AM - 12:45 PM,M W F,Toly\ Rebecca A.,,COMP
SPAN,201,5,,Intermediate Spanish,4,12:55 PM - 2:05 PM,M W F,Toly\ Rebecca A.,,COMP
SPAN,201,6,,Intermediate Spanish,4,12:55 PM - 2:05 PM,M W F,Barlar\ Sharenda H.,,COMP
SPAN,310,0,,Culture & Grammar Review,4,9:20 AM - 10:30 AM,M W F,Klingler\ Timothy M.,,
SPAN,331,1,,Spanish Conversation,4,11:35 AM - 12:45 PM,M W F,Quiroa\ Nestor I.,25,
SPAN,332,1,,Adv Grammar And Composition,4,9:20 AM - 10:30 AM,M W F,Kepner\ Christine G.,,
SPAN,332,2,,Adv Grammar And Composition,4,8:30 AM - 10:20 AM,T R,Kepner\ Christine G.,,
SPAN,332,3,,Adv Grammar And Composition,4,12:55 PM - 2:05 PM,M W F,Gates\ Stephanie R.,,
SPAN,332,0,,Adv Grammar And Composition,4,TBA,,Wood\ Adam N.,,
SPAN,337,1,,Spanish American Literature,4,2:15 PM - 3:25 PM,M W F,Klingler\ Timothy M.,,GP\ LE
SPAN,337,0,,Spanish American Literature,4,TBA,,Wood\ Adam N.,,GP\ LE
SPAN,338,0,,Intensive Advanced Spanish,4,TBA,,Wood\ Adam N.,,
SPAN,342,0,,Global Spain: Lit After 1800,4,11:35 AM - 12:45 PM,M W F,Townsend\ Tamara,,GP\ LE
SPAN,352,1,,Camino de Santiago,2,6:30 PM - 8:20 PM,T,Barlar\ Sharenda H.,,
SPAN,352,3,B,Spanish Film,2,11:15 AM - 1:05 PM,T R,Kepner\ Christine G.,,
SPAN,352,2,A,Latin American Film,2,11:15 AM - 1:05 PM,T R,Kepner\ Christine G.,,
SPAN,352,4,B,Orientation to Costa Rica,2,12:55 PM - 2:05 PM,M W F,Klingler\ Timothy M.,,
SPAN,357,0,,Latino Cultures in the US,4,9:20 AM - 10:30 AM,M W F,Quiroa\ Nestor I.,,DUS
SPAN,439,0,A,Church & Soc Latin America,2,12:55 PM - 2:05 PM,M W F,Klingler\ Timothy M.,,
SPAN,489,1,,Topics in Mexican Literature,4,TBA,,Wood\ Adam N.,,
SPAN,493,0,,Mentor:Music & Protest,4,TBA,,Klingler\ Timothy M.,,
SPAN,494,0,,Senior Seminar,4,11:15 AM - 1:05 PM,T R,Townsend\ Tamara,,
SSCI,321,1,,Elem & Middle Sch Curr Themes,2,8:30 AM - 10:30 AM,F,Egeland\ Paul C.,,
SSCI,321,2,,Elem & Middle Sch Curr Themes,2,11:35 AM - 1:35 PM,F,Egeland\ Paul C.,,
SWEL,496,0,,Social Work Internship,4 OR 8,TBA,,STAFF,,
URBN,114,0,,Social Life of Cities,4,1:15 PM - 3:05 PM,T R,Tooley\ Christa B.,,GP\ SI
URBN,233,0,,Chicago,4,6:30 PM - 10:00 PM,M,Young\ Sean L.,,DUS\ SI
URBN,296,0,,Urban Studies Practicum,2 OR 4,TBA,,Anderson\ Jordan,,
URBN,373,0,A,City in Popular Culture,2,11:15 AM - 1:05 PM,T R,Tooley\ Christa B.,,
URBN,393,0,B,Placemaking in Urban Contexts,2,11:15 AM - 1:05 PM,T R,Tooley\ Christa B.,,
URBN,490,0,,Internship-Pending,4 TO 8,TBA,,Anderson\ Jordan,,
URBN,494,0,A,Advanced Urban Studies Seminar,2,11:15 AM - 1:05 PM,T R,Toly\ Noah J.,,
URBN,496,0,,Internship,2 TO 8,TBA,,Anderson\ Jordan,,
